Total trades,Total Winning Trades,Total Losing Trades,Starting Balance,Finishing Balance,Win Rate,Ratio Avg Win/Loss,Longs Count,Longs Percentage,Shorts Percentage,Shorts Count,Fee,Net Profit,Net Profit Percentage,Average Win,Average Loss,Expectancy,Expectancy Percentage,Expected Net Profit Every 100 Trades,Avg Holding Time (sec),Avg Holding Time,Avg Winning Holding Time (sec),Avg Winning Holding Time,Avg Losing Holding Time (sec),Avg Losing Holding Time,Gross Profit,Gross Loss,Max Drawdown,Annual Return,Sharpe Ratio,Calmar Ratio,Sortino Ratio,Omega Ratio,Serenity Index,Smart Sharpe,Smart Sortino,Total Open Trades,Open PL,Winning Streak,Losing Streak,Largest Losing Trade,Largest Winning Trade,Current Streak,Hyperparameters
30,8,22,10000.0,9062.04,0.27,2.47,30,100.0,0.0,0,451.78,-937.96,-9.38,1047.39,423.5,-31.27,-0.31,-31.27,151948.0,42h 12m 28.00s,258712.5,71h 51m 52.50s,113124.54545454546,31h 25m 24.55s,8379.09,-9317.05,-36.41,-21.19,-0.17,-0.58,-0.28,0.97,-0.09,-0.17,-0.27,1,638.6,2,7,-490.8,1442.98,1,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.96, rsi: 9"""
37,10,27,10000.0,9023.72,0.27,2.41,37,100.0,0.0,0,580.52,-976.28,-9.76,799.22,332.17,-26.39,-0.26,-26.39,111162.16216216216,30h 52m 42.16s,174216.0,48h 23m 36.00s,87808.88888888889,24h 23m 28.89s,7992.22,-8968.5,-32.39,-21.99,-0.25,-0.68,-0.41,0.95,-0.1,-0.23,-0.37,0,0,2,8,-385.79,1333.08,-2,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.97, rsi: 6"""
45,14,31,10000.0,8907.38,0.31,1.98,45,100.0,0.0,0,696.1,-1092.62,-10.93,645.8,326.9,-24.28,-0.24,-24.28,81312.0,22h 35m 12.00s,147595.7142857143,40h 59m 55.71s,51377.41935483871,14h 16m 17.42s,9041.25,-10133.87,-34.85,-24.4,-0.3,-0.7,-0.51,0.95,-0.08,-0.27,-0.46,1,109.7,3,8,-391.03,1347.92,1,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.97, rsi: 5"""
26,7,19,10000.0,11875.76,0.27,3.42,26,100.0,0.0,0,460.64,1875.76,18.76,1293.71,377.91,72.14,0.72,72.14,131748.46153846153,36h 35m 48.46s,218528.57142857142,60h 42m 8.57s,99776.84210526316,27h 42m 56.84s,9056.0,-7180.24,-22.97,51.52,1.08,2.24,2.02,1.26,0.52,1.05,1.96,0,0,2,6,-423.81,1518.6,-1,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.97, rsi: 10"""
40,8,32,10000.0,9453.81,0.2,3.69,40,100.0,0.0,0,600.1,-546.19,-5.46,798.91,216.8,-13.65,-0.14,-13.65,73347.0,20h 22m 27.00s,179970.0,49h 59m 30.00s,46691.25,12h 58m 11.25s,6391.25,-6937.44,-23.52,-12.7,-0.08,-0.54,-0.15,0.98,-0.08,-0.08,-0.14,0,0,2,8,-237.99,1347.36,-2,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.98, rsi: 6"""
31,9,22,10000.0,9006.98,0.29,2.18,31,100.0,0.0,0,470.02,-993.02,-9.93,927.82,424.7,-32.03,-0.32,-32.03,145391.61290322582,40h 23m 11.61s,215566.66666666666,59h 52m 46.67s,116683.63636363637,32h 24m 43.64s,8350.34,-9343.36,-38.23,-22.34,-0.2,-0.58,-0.32,0.96,-0.08,-0.19,-0.29,1,633.35,2,7,-507.17,1381.57,1,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.96, rsi: 7"""
32,8,24,10000.0,7927.22,0.25,2.35,32,100.0,0.0,0,451.16,-2072.78,-20.73,930.25,396.45,-64.77,-0.65,-64.77,133708.125,37h 8m 28.12s,215512.5,59h 51m 52.50s,106440.0,29h 34m 0.00s,7441.98,-9514.76,-41.93,-42.96,-0.77,-1.02,-1.17,0.87,-0.13,-0.74,-1.13,1,557.14,2,7,-470.63,1381.57,1,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.96, rsi: 8"""
42,15,27,10000.0,9258.66,0.36,1.69,42,100.0,0.0,0,689.47,-741.34,-7.41,775.77,458.44,-17.65,-0.18,-17.65,105650.0,29h 20m 50.00s,154656.0,42h 57m 36.00s,78424.44444444444,21h 47m 4.44s,11636.57,-12377.91,-41.73,-16.99,-0.07,-0.41,-0.12,0.99,-0.04,-0.06,-0.1,1,651.74,3,7,-553.15,1504.47,1,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.96, rsi: 5"""
32,7,25,10000.0,10440.39,0.22,3.74,32,100.0,0.0,0,550.22,440.39,4.4,1368.19,365.48,13.76,0.14,13.76,123395.625,34h 16m 35.62s,241671.42857142858,67h 7m 51.43s,90278.4,25h 4m 38.40s,9577.31,-9136.92,-29.44,10.98,0.45,0.37,0.8,1.09,0.06,0.43,0.77,0,0,1,7,-416.75,1745.04,-2,"""xparam: 70, take_profit: 1.16, stop_loss: 0.97, rsi: 9"""
26,7,19,10000.0,12728.6,0.27,3.7,26,100.0,0.0,0,482.11,2728.6,27.29,1464.16,395.82,104.95,1.05,104.95,137148.46153846153,38h 5m 48.46s,238585.7142857143,66h 16m 25.71s,99776.84210526316,27h 42m 56.84s,10249.1,-7520.49,-22.98,79.18,1.41,3.45,2.68,1.34,0.78,1.38,2.62,0,0,2,6,-446.77,1802.26,-1,"""xparam: 70, take_profit: 1.16, stop_loss: 0.97, rsi: 10"""
25,8,17,10000.0,9377.92,0.32,1.98,25,100.0,0.0,0,388.57,-622.08,-6.22,1077.8,543.79,-24.88,-0.25,-24.88,206035.2,57h 13m 55.20s,274965.0,76h 22m 45.00s,173597.64705882352,48h 13m 17.65s,8622.43,-9244.51,-35.48,-14.38,0.01,-0.41,0.02,1.0,-0.09,0.01,0.02,1,659.63,2,7,-640.92,1412.27,1,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.95, rsi: 9"""
36,7,29,10000.0,10617.36,0.19,4.51,36,100.0,0.0,0,597.21,617.36,6.17,1078.9,239.14,17.15,0.17,17.15,81635.0,22h 40m 35.00s,209271.42857142858,58h 7m 51.43s,50826.206896551725,14h 7m 6.21s,7552.31,-6934.96,-23.32,15.58,0.54,0.67,0.95,1.12,0.11,0.53,0.94,0,0,2,8,-272.4,1542.45,-3,"""xparam: 70, take_profit: 1.16, stop_loss: 0.98, rsi: 7"""
21,8,13,10000.0,11813.67,0.38,2.0,21,100.0,0.0,0,357.94,1813.67,18.14,1197.71,597.54,86.37,0.86,86.37,220771.42857142858,61h 19m 31.43s,229065.0,63h 37m 45.00s,215667.6923076923,59h 54m 27.69s,9581.7,-7768.03,-32.0,49.61,1.0,1.55,1.65,1.22,0.35,0.96,1.58,1,833.08,2,6,-687.12,1448.19,2,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.95, rsi: 10"""
34,8,26,10000.0,9382.82,0.24,3.03,34,100.0,0.0,0,561.92,-617.18,-6.17,1058.25,349.35,-18.15,-0.18,-18.15,109496.4705882353,30h 24m 56.47s,177712.5,49h 21m 52.50s,88506.92307692308,24h 35m 6.92s,8466.03,-9083.21,-32.17,-14.27,-0.06,-0.44,-0.11,0.99,-0.07,-0.06,-0.1,0,0,2,7,-413.22,1425.43,-3,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.97, rsi: 7"""
32,8,24,10000.0,8504.58,0.25,2.55,32,100.0,0.0,0,471.89,-1495.42,-14.95,1056.61,414.51,-46.73,-0.47,-46.73,138095.625,38h 21m 35.62s,233062.5,64h 44m 22.50s,106440.0,29h 34m 0.00s,8452.84,-9948.26,-41.91,-32.4,-0.44,-0.77,-0.68,0.92,-0.09,-0.42,-0.65,1,599.18,2,7,-488.56,1611.2,1,"""xparam: 70, take_profit: 1.16, stop_loss: 0.96, rsi: 8"""
45,14,31,10000.0,9377.36,0.31,2.08,45,100.0,0.0,0,718.53,-622.64,-6.23,702.49,337.34,-13.84,-0.14,-13.84,84852.0,23h 34m 12.00s,158974.2857142857,44h 9m 34.29s,51377.41935483871,14h 16m 17.42s,9834.93,-10457.57,-34.87,-14.39,-0.06,-0.41,-0.1,0.99,-0.05,-0.05,-0.09,1,115.21,3,8,-405.45,1568.8,1,"""xparam: 70, take_profit: 1.16, stop_loss: 0.97, rsi: 5"""
32,7,25,10000.0,9742.08,0.22,3.47,32,100.0,0.0,0,525.6,-257.92,-2.58,1208.77,348.77,-8.06,-0.08,-8.06,119008.125,33h 3m 28.12s,221614.2857142857,61h 33m 34.29s,90278.4,25h 4m 38.40s,8461.36,-8719.28,-29.44,-6.12,0.12,-0.21,0.2,1.02,-0.03,0.11,0.2,0,0,1,7,-395.56,1474.85,-2,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.97, rsi: 9"""
27,8,19,10000.0,8623.42,0.3,2.05,27,100.0,0.0,0,403.78,-1376.58,-13.77,1067.24,521.81,-50.98,-0.51,-50.98,185637.77777777778,51h 33m 57.78s,249277.5,69h 14m 37.50s,158842.1052631579,44h 7m 22.11s,8537.9,-9914.48,-41.41,-30.09,-0.32,-0.73,-0.47,0.94,-0.12,-0.31,-0.47,1,607.07,2,7,-639.86,1561.0,1,"""xparam: 70, take_profit: 1.16, stop_loss: 0.95, rsi: 8"""
26,8,18,10000.0,10940.87,0.31,2.51,26,100.0,0.0,0,420.89,940.87,9.41,1143.18,455.81,36.19,0.36,36.19,155815.38461538462,43h 16m 55.38s,212812.5,59h 6m 52.50s,130483.33333333333,36h 14m 43.33s,9145.46,-8204.59,-29.42,24.28,0.67,0.83,1.12,1.14,0.15,0.66,1.11,1,770.0,2,6,-514.15,1443.6,2,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.96, rsi: 10"""
34,7,27,10000.0,9329.26,0.21,3.58,34,100.0,0.0,0,553.09,-670.74,-6.71,1234.62,344.93,-19.73,-0.2,-19.73,107874.70588235294,29h 57m 54.71s,192300.0,53h 25m 0.00s,85986.66666666667,23h 53m 6.67s,8642.31,-9313.05,-34.93,-15.45,-0.08,-0.44,-0.14,0.98,-0.06,-0.08,-0.13,0,0,1,7,-402.72,1687.83,-2,"""xparam: 70, take_profit: 1.16, stop_loss: 0.97, rsi: 8"""
31,11,20,10000.0,7806.0,0.35,1.4,31,100.0,0.0,0,429.05,-2194.0,-21.94,677.53,482.34,-70.77,-0.71,-70.77,172484.51612903227,47h 54m 44.52s,201578.18181818182,55h 59m 38.18s,156483.0,43h 28m 3.00s,7452.84,-9646.84,-38.6,-45.05,-0.75,-1.17,-1.08,0.87,-0.21,-0.74,-1.07,1,549.25,2,7,-561.78,1309.27,1,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.95, rsi: 6"""
34,8,26,10000.0,10053.9,0.24,3.27,34,100.0,0.0,0,588.52,53.9,0.54,1196.79,366.17,1.59,0.02,1.59,113625.88235294117,31h 33m 45.88s,195262.5,54h 14m 22.50s,88506.92307692308,24h 35m 6.92s,9574.34,-9520.44,-32.19,1.31,0.27,0.04,0.47,1.05,0.01,0.25,0.42,0,0,2,7,-436.17,1687.83,-3,"""xparam: 70, take_profit: 1.16, stop_loss: 0.97, rsi: 7"""
37,10,27,10000.0,9340.99,0.27,2.51,37,100.0,0.0,0,591.28,-659.01,-6.59,847.65,338.35,-17.81,-0.18,-17.81,114669.72972972973,31h 51m 9.73s,187194.0,51h 59m 54.00s,87808.88888888889,24h 23m 28.89s,8476.51,-9135.51,-32.4,-15.19,-0.09,-0.47,-0.14,0.98,-0.07,-0.08,-0.13,0,0,2,8,-393.54,1525.58,-2,"""xparam: 70, take_profit: 1.16, stop_loss: 0.97, rsi: 6"""
27,6,21,10000.0,12130.63,0.22,4.94,27,100.0,0.0,0,458.92,2130.63,21.31,1215.47,245.82,78.91,0.79,78.91,93026.66666666667,25h 50m 26.67s,238760.0,66h 19m 20.00s,51388.57142857143,14h 16m 28.57s,7292.83,-5162.2,-20.12,59.5,1.26,2.96,2.44,1.35,0.65,1.12,2.15,0,0,2,7,-271.71,1501.3,-1,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.98, rsi: 10"""
27,8,19,10000.0,8033.05,0.3,1.88,27,100.0,0.0,0,386.15,-1966.95,-19.67,940.53,499.54,-72.85,-0.73,-72.85,180448.88888888888,50h 7m 28.89s,231765.0,64h 22m 45.00s,158842.1052631579,44h 7m 22.11s,7524.23,-9491.18,-41.41,-41.11,-0.63,-0.99,-0.91,0.89,-0.17,-0.62,-0.91,1,565.02,2,7,-605.86,1337.71,1,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.95, rsi: 8"""
35,6,29,10000.0,9648.35,0.17,4.57,35,100.0,0.0,0,539.41,-351.65,-3.52,1016.58,222.45,-10.05,-0.1,-10.05,71866.28571428571,19h 57m 46.29s,184760.0,51h 19m 20.00s,48508.96551724138,13h 28m 28.97s,6099.47,-6451.12,-24.71,-8.29,0.02,-0.34,0.03,1.0,-0.05,0.01,0.03,0,0,1,8,-251.65,1347.36,-2,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.98, rsi: 8"""
39,15,24,10000.0,7982.39,0.38,1.35,39,100.0,0.0,0,593.2,-2017.61,-20.18,709.86,527.73,-51.73,-0.52,-51.73,128283.07692307692,35h 38m 3.08s,174816.0,48h 33m 36.00s,99200.0,27h 33m 20.00s,10647.95,-12665.56,-46.41,-42.0,-0.62,-0.9,-0.93,0.9,-0.1,-0.56,-0.84,1,562.39,3,7,-650.77,1490.19,1,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.95, rsi: 5"""
35,11,24,10000.0,8329.22,0.31,1.8,35,100.0,0.0,0,501.98,-1670.78,-16.71,725.34,402.06,-47.74,-0.48,-47.74,136436.57142857142,37h 53m 56.57s,174087.27272727274,48h 21m 27.27s,119180.0,33h 6m 20.00s,7978.73,-9649.51,-38.87,-35.72,-0.56,-0.92,-0.86,0.9,-0.12,-0.51,-0.79,1,586.04,2,7,-468.39,1323.56,1,"""xparam: 70, take_profit: 1.1400000000000001, stop_loss: 0.96, rsi: 6"""
40,8,32,10000.0,9790.07,0.2,3.88,40,100.0,0.0,0,611.0,-209.93,-2.1,856.78,220.76,-5.25,-0.05,-5.25,76591.5,21h 16m 31.50s,196192.5,54h 29m 52.50s,46691.25,12h 58m 11.25s,6854.26,-7064.19,-23.52,-5.0,0.1,-0.21,0.18,1.02,-0.03,0.1,0.17,0,0,2,8,-242.48,1541.93,-2,"""xparam: 70, take_profit: 1.16, stop_loss: 0.98, rsi: 6"""
21,8,13,10000.0,12653.1,0.38,2.16,21,100.0,0.0,0,374.47,2653.1,26.53,1346.71,624.66,126.34,1.26,126.34,227442.85714285713,63h 10m 42.86s,246577.5,68h 29m 37.50s,215667.6923076923,59h 54m 27.69s,10773.67,-8120.57,-32.01,76.62,1.29,2.39,2.16,1.29,0.53,1.25,2.09,1,890.89,2,6,-724.65,1714.71,2,"""xparam: 70, take_profit: 1.16, stop_loss: 0.95, rsi: 10"""
26,8,18,10000.0,11722.76,0.31,2.7,26,100.0,0.0,0,440.44,1722.76,17.23,1288.3,476.87,66.26,0.66,66.26,161215.38461538462,44h 46m 55.38s,230362.5,63h 59m 22.50s,130483.33333333333,36h 14m 43.33s,10306.42,-8583.66,-29.46,46.85,0.98,1.59,1.68,1.21,0.28,0.96,1.64,1,825.19,2,6,-542.07,1709.28,2,"""xparam: 70, take_profit: 1.16, stop_loss: 0.96, rsi: 10"""
47,11,36,10000.0,9153.85,0.23,2.9,47,100.0,0.0,0,673.57,-846.15,-8.46,601.87,207.41,-18.0,-0.18,-18.0,60645.95744680851,16h 50m 45.96s,152503.63636363635,42h 21m 43.64s,32578.333333333332,9h 2m 58.33s,6620.56,-7466.72,-26.52,-19.24,-0.27,-0.73,-0.48,0.95,-0.07,-0.26,-0.48,1,112.45,2,8,-237.45,1509.24,1,"""xparam: 70, take_profit: 1.16, stop_loss: 0.98, rsi: 5"""
39,15,24,10000.0,8553.31,0.38,1.43,39,100.0,0.0,0,621.83,-1446.69,-14.47,789.02,553.42,-37.09,-0.37,-37.09,133883.07692307694,37h 11m 23.08s,189376.0,52h 36m 16.00s,99200.0,27h 33m 20.00s,11835.3,-13281.98,-46.39,-31.46,-0.34,-0.68,-0.51,0.95,-0.07,-0.3,-0.45,1,601.81,3,7,-684.15,1732.63,1,"""xparam: 70, take_profit: 1.16, stop_loss: 0.95, rsi: 5"""
35,11,24,10000.0,8626.79,0.31,1.88,35,100.0,0.0,0,511.1,-1373.21,-13.73,767.77,409.11,-39.23,-0.39,-39.23,140144.57142857142,38h 55m 44.57s,185885.45454545456,51h 38m 5.45s,119180.0,33h 6m 20.00s,8445.51,-9818.71,-38.89,-30.03,-0.4,-0.77,-0.62,0.93,-0.1,-0.37,-0.56,1,607.07,2,7,-475.11,1514.69,1,"""xparam: 70, take_profit: 1.16, stop_loss: 0.96, rsi: 6"""
25,8,17,10000.0,10057.73,0.32,2.14,25,100.0,0.0,0,406.67,57.73,0.58,1216.17,568.92,2.31,0.02,2.31,211639.2,58h 47m 19.20s,292477.5,81h 14m 37.50s,173597.64705882352,48h 13m 17.65s,9729.35,-9671.61,-35.48,1.4,0.31,0.04,0.49,1.06,0.01,0.31,0.48,1,706.93,2,7,-675.57,1646.33,1,"""xparam: 70, take_profit: 1.16, stop_loss: 0.95, rsi: 9"""
33,6,27,10000.0,11150.23,0.18,5.3,33,100.0,0.0,0,548.02,1150.23,11.5,1271.4,239.93,34.86,0.35,34.86,90385.45454545454,25h 6m 25.45s,265750.0,73h 49m 10.00s,51415.555555555555,14h 16m 55.56s,7628.39,-6478.16,-21.8,30.11,0.79,1.38,1.44,1.18,0.28,0.72,1.31,0,0,1,8,-266.37,1586.36,-2,"""xparam: 70, take_profit: 1.16, stop_loss: 0.98, rsi: 9"""
35,6,29,10000.0,10163.47,0.17,4.95,35,100.0,0.0,0,556.52,163.47,1.63,1136.5,229.5,4.67,0.05,4.67,75876.0,21h 4m 36.00s,208150.0,57h 49m 10.00s,48508.96551724138,13h 28m 28.97s,6818.99,-6655.52,-24.72,4.0,0.3,0.16,0.53,1.07,0.03,0.28,0.5,0,0,1,8,-260.68,1541.93,-2,"""xparam: 70, take_profit: 1.16, stop_loss: 0.98, rsi: 8"""
42,15,27,10000.0,9917.7,0.36,1.79,42,100.0,0.0,0,723.18,-82.3,-0.82,860.65,481.19,-1.96,-0.02,-1.96,110850.0,30h 47m 30.00s,169216.0,47h 0m 16.00s,78424.44444444444,21h 47m 4.44s,12909.77,-12992.07,-41.74,-1.98,0.23,-0.05,0.38,1.04,-0.0,0.2,0.32,1,699.05,3,7,-581.64,1783.92,1,"""xparam: 70, take_profit: 1.16, stop_loss: 0.96, rsi: 5"""
30,8,22,10000.0,9712.13,0.27,2.67,30,100.0,0.0,0,472.57,-287.87,-2.88,1182.52,443.09,-9.6,-0.1,-9.6,156628.0,43h 30m 28.00s,276262.5,76h 44m 22.50s,113124.54545454546,31h 25m 24.55s,9460.14,-9748.02,-36.42,-6.82,0.14,-0.19,0.23,1.03,-0.03,0.14,0.22,1,683.28,2,7,-509.5,1681.47,1,"""xparam: 70, take_profit: 1.16, stop_loss: 0.96, rsi: 9"""
31,9,22,10000.0,9658.97,0.29,2.36,31,100.0,0.0,0,491.86,-341.03,-3.41,1047.57,444.05,-11.0,-0.11,-11.0,149920.64516129033,41h 38m 40.65s,231166.66666666666,64h 12m 46.67s,116683.63636363637,32h 24m 43.64s,9428.12,-9769.14,-38.21,-8.05,0.12,-0.21,0.18,1.02,-0.03,0.11,0.17,1,680.65,2,7,-535.09,1611.2,1,"""xparam: 70, take_profit: 1.16, stop_loss: 0.96, rsi: 7"""
28,9,19,10000.0,8984.63,0.32,1.9,28,100.0,0.0,0,424.12,-1015.37,-10.15,1000.67,527.44,-36.26,-0.36,-36.26,183882.85714285713,51h 4m 42.86s,231166.66666666666,64h 12m 46.67s,161485.26315789475,44h 51m 25.26s,9006.02,-10021.39,-38.76,-22.8,-0.15,-0.59,-0.23,0.97,-0.11,-0.15,-0.22,1,633.35,2,7,-635.15,1561.0,1,"""xparam: 70, take_profit: 1.16, stop_loss: 0.95, rsi: 7"""
27,6,21,10000.0,12783.58,0.22,5.33,27,100.0,0.0,0,473.14,2783.58,27.84,1350.58,253.33,103.1,1.03,103.1,98224.44444444444,27h 17m 4.44s,262150.0,72h 49m 10.00s,51388.57142857143,14h 16m 28.57s,8103.46,-5319.88,-20.11,81.05,1.54,4.03,2.99,1.43,0.87,1.36,2.63,0,0,2,7,-281.12,1778.48,-1,"""xparam: 70, take_profit: 1.16, stop_loss: 0.98, rsi: 10"""
31,11,20,10000.0,8079.85,0.35,1.46,31,100.0,0.0,0,436.62,-1920.15,-19.2,717.58,490.68,-61.94,-0.62,-61.94,176670.96774193548,49h 4m 30.97s,213376.36363636365,59h 16m 16.36s,156483.0,43h 28m 3.00s,7893.41,-9813.56,-38.64,-40.27,-0.61,-1.04,-0.88,0.9,-0.18,-0.6,-0.86,1,567.65,2,7,-572.9,1498.34,1,"""xparam: 70, take_profit: 1.16, stop_loss: 0.95, rsi: 6"""
39,7,32,10000.0,8026.76,0.18,3.22,39,100.0,0.0,0,563.68,-1973.24,-19.73,669.67,208.15,-50.6,-0.51,-50.6,87216.92307692308,24h 13m 36.92s,203657.14285714287,56h 34m 17.14s,61745.625,17h 9m 5.62s,4687.66,-6660.9,-27.97,-41.22,-0.93,-1.47,-1.46,0.83,-0.2,-0.88,-1.38,0,0,2,10,-230.5,971.19,-10,"""xparam: 70, take_profit: 1.18, stop_loss: 0.98, rsi: 6"""
47,11,36,10000.0,8427.62,0.23,2.55,47,100.0,0.0,0,639.89,-1572.38,-15.72,502.4,197.19,-33.45,-0.33,-33.45,62638.72340425532,17h 23m 58.72s,161018.18181818182,44h 43m 38.18s,32578.333333333332,9h 2m 58.33s,5526.41,-7098.79,-28.92,-33.87,-0.73,-1.17,-1.28,0.87,-0.1,-0.72,-1.26,1,103.73,2,8,-225.61,952.05,1,"""xparam: 70, take_profit: 1.18, stop_loss: 0.98, rsi: 5"""
45,14,31,10000.0,8298.82,0.31,1.82,45,100.0,0.0,0,660.62,-1701.18,-17.01,565.94,310.46,-37.8,-0.38,-37.8,87713.33333333333,24h 21m 53.33s,168171.42857142858,46h 42m 51.43s,51377.41935483871,14h 16m 17.42s,7923.16,-9624.34,-34.87,-36.28,-0.65,-1.04,-1.07,0.89,-0.12,-0.6,-0.99,1,101.9,3,8,-369.41,1059.03,1,"""xparam: 70, take_profit: 1.18, stop_loss: 0.97, rsi: 5"""
20,6,14,10000.0,9252.9,0.3,2.1,20,100.0,0.0,0,302.87,-747.1,-7.47,1110.68,529.37,-37.36,-0.37,-37.36,308070.0,85h 34m 30.00s,445860.0,123h 51m 0.00s,249017.14285714287,69h 10m 17.14s,6664.06,-7411.16,-32.35,-17.11,-0.02,-0.53,-0.03,1.0,-0.1,-0.02,-0.03,1,640.58,2,6,-614.94,1607.89,1,"""xparam: 70, take_profit: 1.18, stop_loss: 0.95, rsi: 10"""
35,9,26,10000.0,7907.72,0.26,2.17,35,100.0,0.0,0,533.92,-2092.28,-20.92,696.74,321.65,-59.78,-0.6,-59.78,131655.42857142858,36h 34m 15.43s,192000.0,53h 20m 0.00s,110766.92307692308,30h 46m 6.92s,6270.65,-8362.93,-34.74,-43.3,-0.87,-1.25,-1.34,0.86,-0.19,-0.79,-1.21,0,0,2,8,-374.16,974.88,-8,"""xparam: 70, take_profit: 1.18, stop_loss: 0.97, rsi: 6"""
30,7,23,10000.0,7492.42,0.23,2.41,30,100.0,0.0,0,439.77,-2507.58,-25.08,991.78,410.87,-83.59,-0.84,-83.59,157424.0,43h 43m 44.00s,319620.0,88h 47m 0.00s,108060.0,30h 1m 0.00s,6942.43,-9450.0,-42.22,-50.23,-0.98,-1.19,-1.46,0.84,-0.15,-0.92,-1.37,1,519.18,2,7,-486.31,1780.59,1,"""xparam: 70, take_profit: 1.18, stop_loss: 0.96, rsi: 8"""
39,15,24,10000.0,7691.37,0.38,1.3,39,100.0,0.0,0,583.55,-2308.63,-23.09,676.76,519.17,-59.2,-0.59,-59.2,137220.0,38h 7m 0.00s,198052.0,55h 0m 52.00s,99200.0,27h 33m 20.00s,10151.35,-12459.99,-47.01,-46.98,-0.77,-1.0,-1.14,0.88,-0.1,-0.7,-1.03,1,541.37,3,7,-634.09,1776.23,1,"""xparam: 70, take_profit: 1.18, stop_loss: 0.95, rsi: 5"""
28,6,22,10000.0,7482.6,0.21,2.57,28,100.0,0.0,0,381.2,-2517.4,-25.17,984.75,383.0,-89.91,-0.9,-89.91,214763.57142857142,59h 39m 23.57s,485440.0,134h 50m 40.00s,140942.72727272726,39h 9m 2.73s,5908.49,-8425.9,-36.73,-50.39,-0.91,-1.37,-1.35,0.86,-0.2,-0.87,-1.29,1,516.6,2,7,-435.05,1565.79,1,"""xparam: 70, take_profit: 1.18, stop_loss: 0.96, rsi: 9"""
25,7,18,10000.0,7647.26,0.28,1.92,25,100.0,0.0,0,371.39,-2352.74,-23.53,992.95,516.86,-94.11,-0.94,-94.11,212584.8,59h 3m 4.80s,338134.28571428574,93h 55m 34.29s,163760.0,45h 29m 20.00s,6950.65,-9303.39,-41.69,-47.71,-0.8,-1.14,-1.16,0.86,-0.19,-0.78,-1.13,1,529.52,2,7,-624.41,1724.06,1,"""xparam: 70, take_profit: 1.18, stop_loss: 0.95, rsi: 8"""
29,10,19,10000.0,6981.41,0.34,1.26,29,100.0,0.0,0,393.37,-3018.59,-30.19,594.03,471.52,-104.09,-1.04,-104.09,201345.5172413793,55h 55m 45.52s,272160.0,75h 36m 0.00s,164074.73684210525,45h 34m 34.74s,5940.28,-8958.88,-39.9,-58.05,-1.22,-1.45,-1.7,0.81,-0.24,-1.19,-1.65,1,483.02,2,7,-542.31,943.74,1,"""xparam: 70, take_profit: 1.18, stop_loss: 0.95, rsi: 6"""
34,6,28,10000.0,8852.17,0.18,3.82,34,100.0,0.0,0,535.66,-1147.83,-11.48,865.37,226.43,-33.76,-0.34,-33.76,96603.5294117647,26h 50m 3.53s,223200.0,62h 0m 0.00s,69475.71428571429,19h 17m 55.71s,5192.24,-6340.07,-26.57,-25.53,-0.45,-0.96,-0.7,0.91,-0.17,-0.43,-0.67,0,0,2,10,-257.94,1333.16,-10,"""xparam: 70, take_profit: 1.18, stop_loss: 0.98, rsi: 7"""
32,6,26,10000.0,8144.35,0.19,3.42,32,100.0,0.0,0,514.01,-1855.65,-18.56,1159.34,338.91,-57.99,-0.58,-57.99,125923.125,34h 58m 43.12s,200090.0,55h 34m 50.00s,108807.69230769231,30h 13m 27.69s,6956.06,-8811.71,-37.15,-39.11,-0.71,-1.05,-1.14,0.87,-0.15,-0.66,-1.05,0,0,1,8,-395.16,1837.11,-8,"""xparam: 70, take_profit: 1.18, stop_loss: 0.97, rsi: 8"""
42,15,27,10000.0,8919.57,0.36,1.64,42,100.0,0.0,0,677.79,-1080.43,-10.8,739.11,450.63,-25.72,-0.26,-25.72,113948.57142857143,31h 39m 8.57s,177892.0,49h 24m 52.00s,78424.44444444444,21h 47m 4.44s,11086.71,-12167.13,-41.79,-24.15,-0.23,-0.58,-0.38,0.96,-0.06,-0.2,-0.33,1,628.09,3,7,-540.1,1776.23,1,"""xparam: 70, take_profit: 1.18, stop_loss: 0.96, rsi: 5"""
